Income_INR,Village_Risk_Score,Loan_Size_INR,Past_Repayment_History,Default
10739,0.228,18035,1,1
20554,0.169,27707,1,0
16086,0.057,21447,1,0
5179,0.258,12024,0,0
5465,0.487,11558,1,0
13219,0.317,11189,2,0
9583,0.285,9705,2,0
7882,0.3,14088,0,1
16445,0.527,26301,1,1
10869,0.178,21836,2,0
10160,0.503,19589,0,1
14616,0.471,27595,2,0
8204,0.148,18447,0,1
21682,0.176,43576,2,0
6674,0.231,6073,1,0
13745,0.479,30693,2,0
20270,0.361,22391,2,0
5000,0.224,11564,2,0
8335,0.289,17763,1,0
17520,0.223,9733,1,0
17652,0.478,35652,1,1
9083,0.38,13173,0,1
6854,0.28,16806,1,0
15962,0.152,21751,2,0
17886,0.536,9671,1,0
5528,0.36,5614,2,0
5421,0.288,7066,0,1
11077,0.226,18199,0,0
13557,0.285,9753,1,1
8522,0.394,12627,2,0
13900,0.28,19672,0,0
6939,0.149,14967,1,0
5000,0.056,5175,2,0
8006,0.202,10761,2,0
10215,0.581,12422,0,0
8622,0.204,14896,1,0
5545,0.037,11955,1,0
5000,0.421,9094,2,0
7653,0.458,10536,2,0
15503,0.159,26967,1,1
18547,0.364,19970,1,0
17923,0.354,12593,2,0
6581,0.118,7051,0,0
5558,0.141,7402,1,0
12686,0.415,16777,1,1
13596,0.232,26498,2,0
12089,0.499,28607,0,0
5000,0.26,6084,1,0
6416,0.501,5000,1,0
9751,0.252,5000,0,0
12627,0.426,5155,2,0
14525,0.26,34425,1,0
10637,0.354,26495,2,0
11677,0.095,5930,1,1
10326,0.197,11898,0,1
13944,0.24,25177,0,1
11573,0.192,8978,1,0
10227,0.261,16858,2,0
8654,0.47,18248,1,0
10307,0.016,22697,1,0
12610,0.093,23751,2,0
11313,0.392,6467,0,0
11973,0.157,13549,2,0
19367,0.575,47090,1,1
11300,0.365,9094,1,0
7154,0.031,9681,1,0
15395,0.09,16961,0,0
5000,0.296,5000,0,0
5763,0.479,6221,2,0
11706,0.189,9341,0,1
12812,0.169,28729,1,0
5310,0.125,5000,2,0
8172,0.615,13971,1,1
7309,0.381,17388,0,0
7759,0.269,18626,0,1
15863,0.084,26348,1,0
14090,0.061,13651,1,0
9802,0.185,9024,1,0
7532,0.251,14837,2,0
5040,0.149,12395,0,1
20132,0.216,11333,1,0
13307,0.268,27384,2,0
6951,0.142,5000,2,0
14183,0.092,14554,1,0
9555,0.221,15192,1,0
8573,0.412,8780,1,1
12303,0.081,21721,0,0
6831,0.18,8717,1,0
8334,0.204,7168,0,0
10516,0.329,15932,2,0
7710,0.225,5000,2,0
13829,0.188,27053,1,0
25198,0.13,37717,0,1
6787,0.248,16209,2,0
5000,0.451,5000,1,0
5000,0.377,9689,0,0
9179,0.135,9473,1,0
7104,0.064,8408,1,0
10981,0.404,12428,2,0
10575,0.068,12181,1,1
5000,0.31,6523,1,1
5000,0.032,5000,1,0
11475,0.575,24995,2,0
10590,0.044,23847,2,0
7999,0.365,5000,1,1
5000,0.419,10148,0,1
12527,0.107,6912,1,0
18693,0.168,39189,0,1
11372,0.329,19189,2,0
6478,0.362,6759,2,1
10120,0.104,17094,1,0
5000,0.139,7319,0,0
16797,0.522,29144,1,1
10310,0.129,14417,2,0
5000,0.163,10115,1,0
8515,0.24,5000,1,1
12477,0.112,14011,0,0
8378,0.128,13192,2,0
8621,0.332,14099,2,0
5365,0.122,5000,1,0
13138,0.219,7311,1,1
7156,0.273,5000,1,0
5000,0.338,6336,2,0
8220,0.054,8991,1,1
16164,0.41,25740,2,0
8156,0.461,10961,2,1
23599,0.333,28969,2,0
12264,0.567,26626,1,1
11723,0.189,19991,2,1
9281,0.082,16306,1,0
9564,0.411,11495,0,1
8675,0.098,17623,2,0
8508,0.086,6121,2,1
12905,0.24,16057,0,0
6198,0.053,5000,1,0
5779,0.199,5000,2,0
5644,0.234,5000,1,1
27524,0.344,36525,1,0
12902,0.503,24055,1,1
11524,0.435,12177,2,0
5832,0.118,5000,1,0
13516,0.132,25480,1,1
9336,0.222,7801,0,0
11015,0.199,21124,2,1
6073,0.317,5000,1,0
10722,0.159,11322,2,0
8007,0.39,13648,1,1
6749,0.238,15047,2,0
14286,0.328,28339,0,1
5000,0.429,6721,0,1
13126,0.282,25056,1,0
13936,0.295,21306,0,1
6375,0.463,13439,1,1
6567,0.506,13274,1,1
8852,0.145,21683,0,0
11396,0.351,7069,1,0
9168,0.361,10227,0,1
12292,0.342,9883,2,0
23896,0.788,41212,1,1
7678,0.178,13778,2,1
5000,0.331,5000,1,0
14957,0.077,19224,1,0
22963,0.237,38222,1,0
12044,0.191,21485,1,0
5745,0.079,5000,2,0
9302,0.076,21714,1,0
5657,0.55,5000,1,0
13649,0.376,33347,0,0
5035,0.072,5359,2,0
8517,0.142,9065,2,0
5989,0.27,8006,1,1
10545,0.158,19607,1,1
8240,0.304,6058,1,0
10811,0.276,10113,0,1
10008,0.137,24213,1,0
6043,0.17,13544,0,1
13540,0.073,11455,1,0
9658,0.412,15486,0,1
6037,0.504,5000,1,1
30347,0.065,47193,0,0
12559,0.074,14670,1,0
9167,0.314,10643,2,0
20082,0.599,34815,1,1
24857,0.223,23089,1,1
9203,0.108,11494,0,0
11774,0.339,27588,0,1
6039,0.676,11995,1,0
9194,0.406,11078,2,1
8959,0.231,7916,1,0
10855,0.322,19365,0,0
11688,0.114,24501,1,0
13094,0.332,28906,1,0
11145,0.255,17666,0,1
5402,0.38,8024,2,0
6190,0.381,11831,2,0
7531,0.391,5792,0,0
8594,0.332,18817,1,0
16737,0.552,9293,1,1
5533,0.525,9220,0,1
8277,0.187,13561,2,1
15938,0.127,16775,2,0
8519,0.315,5000,1,0
12459,0.29,23765,1,1
9230,0.565,5000,1,1
11253,0.348,8745,0,0
8828,0.392,13621,0,1
13815,0.378,32797,2,0
5000,0.586,5000,2,0
8253,0.017,13332,2,1
11479,0.04,12520,0,1
12924,0.289,23338,2,0
20878,0.038,50131,2,0
8139,0.387,7846,2,0
20738,0.192,49926,1,1
7118,0.122,15862,1,1
19231,0.141,32209,2,0
14894,0.516,29673,1,1
6268,0.202,13892,0,0
11539,0.259,24085,2,0
9646,0.134,10477,0,1
13531,0.233,28504,2,0
8851,0.257,9368,1,1
8487,0.187,18850,1,0
19624,0.084,18378,2,0
9420,0.335,15089,0,1
14961,0.05,27754,2,0
8842,0.603,11443,1,1
22773,0.241,46553,1,1
7050,0.161,16520,0,1
7280,0.125,5759,2,0
21210,0.524,9973,1,0
7923,0.549,13593,1,1
22038,0.397,36684,0,1
15458,0.295,17263,2,0
9160,0.107,18774,0,0
5000,0.275,10674,2,0
9801,0.188,10754,1,0
10413,0.097,19084,1,1
17740,0.402,31014,1,1
21899,0.09,24517,2,0
7026,0.178,17112,1,0
14773,0.145,16656,2,0
14511,0.177,24707,0,1
16927,0.283,20283,2,0
12699,0.27,5395,0,1
5000,0.274,5000,2,0
9157,0.529,8130,0,1
5553,0.265,11692,2,0
8943,0.281,11880,2,1
16155,0.288,26431,1,1
11528,0.14,27461,1,1
17571,0.481,12453,2,0
11741,0.215,25946,2,0
5171,0.37,6186,2,0
5000,0.164,5543,2,0
10661,0.419,18269,1,1
8893,0.145,20339,1,0
6072,0.453,6873,1,0
5000,0.061,9994,1,1
6854,0.127,5000,1,1
8979,0.723,15342,1,1
13807,0.427,23805,2,0
10876,0.199,17050,2,0
22115,0.248,52401,1,0
5896,0.39,13982,1,0
15375,0.275,17194,0,1
10133,0.52,13765,1,1
14007,0.154,28910,0,0
7956,0.28,17283,2,0
16913,0.329,21610,2,0
11471,0.309,12996,2,0
7046,0.216,14961,1,1
9837,0.24,11721,1,0
8779,0.28,10983,1,1
12639,0.562,8653,1,0
5486,0.193,8450,2,0
9752,0.5,10587,2,1
12060,0.493,19781,1,1
10061,0.451,13495,0,1
19408,0.147,38255,0,1
14574,0.219,14331,1,1
9860,0.35,7505,1,0
11029,0.423,20694,0,1
11473,0.364,13845,1,0
12108,0.398,19174,0,1
5000,0.118,11881,0,0
8512,0.137,12058,2,0
5000,0.142,5000,2,1
18753,0.254,24306,0,0
9600,0.335,13487,1,0
8985,0.164,18047,1,0
15496,0.496,12550,0,1
12224,0.445,13794,0,1
5628,0.51,5000,0,1
9552,0.683,17902,2,0
8370,0.164,16424,1,0
5000,0.332,6800,1,1
7008,0.192,10725,1,0
9029,0.04,17829,1,1
9344,0.222,9002,1,0
5000,0.723,8373,1,1
17603,0.625,42674,1,0
9404,0.193,16756,1,0
10084,0.229,5688,0,0
12092,0.196,12207,1,0
6673,0.181,9945,1,0
12433,0.301,6871,1,0
8237,0.398,14998,1,1
6321,0.319,11213,2,0
13183,0.023,29534,1,0
20865,0.092,30254,2,0
14220,0.226,26356,2,1
15701,0.086,12282,2,0
7628,0.134,5000,1,0
5000,0.238,5000,1,1
20849,0.144,11063,0,1
27646,0.027,35891,1,0
21405,0.318,29613,1,0
8367,0.074,14671,0,0
5556,0.058,5000,2,0
5808,0.213,5000,1,0
5000,0.215,10382,2,0
9379,0.365,15107,1,0
22089,0.259,10197,1,1
9220,0.361,20115,1,1
11512,0.236,19830,1,0
19688,0.191,15592,1,1
8086,0.371,7515,2,0
27385,0.1,42788,0,1
26797,0.016,42277,0,1
9269,0.092,19380,0,1
7414,0.327,8549,2,1
14025,0.305,21788,1,0
8318,0.262,13503,2,0
5550,0.039,8732,1,1
18781,0.165,10388,1,0
18182,0.309,22976,2,0
10697,0.247,11891,1,1
5263,0.138,13079,2,0
5352,0.388,7374,1,1
10442,0.185,13720,1,0
7708,0.159,10913,0,1
8345,0.289,19448,0,1
16497,0.188,27783,1,0
14279,0.606,17381,1,0
19713,0.286,45665,1,0
6031,0.306,14189,1,0
8336,0.272,7961,1,0
14465,0.027,17736,0,1
12382,0.331,30084,1,0
21294,0.259,32712,2,0
12213,0.06,15958,1,0
24935,0.041,20206,0,1
12965,0.393,15652,2,1
16832,0.224,29046,1,1
8418,0.278,5000,1,0
9968,0.639,5731,0,1
15606,0.27,6418,2,1
22169,0.061,19060,1,0
14251,0.364,11177,1,0
9493,0.519,20760,2,0
19705,0.199,15547,1,0
5000,0.297,8942,0,1
5000,0.318,5000,2,1
13916,0.131,22912,0,0
9967,0.551,13104,1,1
13396,0.43,16855,1,1
10221,0.126,22473,2,0
13167,0.461,9904,1,0
6586,0.153,10867,2,0
13164,0.262,27985,2,0
16272,0.441,30903,0,1
18220,0.35,44912,2,0
27086,0.411,10954,1,0
11181,0.089,25239,0,0
11349,0.453,19161,0,1
5000,0.281,5000,2,0
7587,0.074,10452,2,0
8986,0.355,18077,2,0
16733,0.267,13108,2,0
7291,0.083,13306,0,1
14737,0.132,10217,0,1
9889,0.254,20641,1,0
9058,0.372,14436,0,1
11208,0.255,5281,1,0
8138,0.502,5000,0,0
7986,0.225,17682,1,1
5000,0.138,5000,1,0
8743,0.383,8978,0,1
7785,0.717,12382,1,1
7646,0.071,6485,1,0
12190,0.119,10616,0,1
13757,0.197,27922,1,1
11115,0.428,11238,1,0
16280,0.292,7831,0,1
13197,0.3,25264,1,0
8539,0.379,20530,1,1
7852,0.171,16859,1,1
11572,0.252,17960,2,1
13185,0.108,17039,1,1
19908,0.295,46643,1,0
17954,0.485,36071,2,0
7549,0.278,12067,2,0
9405,0.439,21138,1,1
13842,0.381,23028,0,1
16881,0.102,41265,1,0
15827,0.201,34857,2,0
9586,0.542,14915,1,1
5286,0.53,12360,1,0
6006,0.254,6721,1,0
11342,0.058,21232,2,0
11744,0.267,8921,2,0
5713,0.208,13029,0,1
10120,0.216,9319,1,1
13569,0.257,32472,1,0
5565,0.075,5000,1,0
17197,0.068,31502,2,0
8194,0.284,5860,1,0
18560,0.033,37468,1,0
7580,0.182,10862,2,0
5923,0.338,13684,0,0
7870,0.347,14967,2,0
9437,0.723,19000,2,1
8149,0.338,5321,0,1
8883,0.446,5355,1,0
11695,0.399,25568,1,1
9085,0.066,7941,0,1
9575,0.29,21262,1,0
5000,0.392,5000,2,0
12038,0.116,12613,0,1
9465,0.189,22247,0,1
22140,0.341,47898,1,0
6187,0.272,5000,2,0
5000,0.154,6705,1,1
13480,0.431,31150,0,0
11769,0.293,5072,2,0
5977,0.283,5000,2,0
5000,0.56,8774,1,0
21347,0.19,13245,0,0
20071,0.186,26947,1,0
5000,0.201,7332,0,0
7870,0.237,17366,0,1
22744,0.161,54827,0,1
7800,0.313,11511,2,1
7744,0.255,11397,0,1
8592,0.384,16551,1,1
5650,0.457,5000,0,1
5000,0.291,11879,1,0
16752,0.43,6742,2,0
5000,0.501,5000,0,1
11199,0.277,19195,2,0
15417,0.632,17223,0,1
5000,0.358,6180,0,0
6234,0.4,5393,2,0
18152,0.01,22807,2,0
12918,0.164,27630,2,0
7268,0.385,13581,2,1
18054,0.66,10810,2,0
18092,0.067,9390,2,0
11322,0.302,16564,0,1
6310,0.292,12199,2,0
8048,0.442,14450,1,1
11420,0.508,25293,1,1
9006,0.307,6123,0,1
15827,0.284,26464,1,0
5000,0.471,10043,1,0
5000,0.063,11847,2,0
10833,0.579,6628,1,0
7740,0.295,6991,0,1
7233,0.351,8279,1,1
5000,0.234,7677,1,1
9994,0.187,12573,2,0
9639,0.134,21287,0,0
13721,0.648,32878,0,1
10244,0.232,5605,1,0
9262,0.664,17314,1,0
17827,0.199,11409,1,0
5134,0.208,11736,0,0
12941,0.431,9038,1,1
5000,0.172,12410,2,0
6508,0.404,8449,2,0
5397,0.026,6488,2,0
14632,0.278,23867,2,0
9578,0.159,11764,0,0
9830,0.071,8777,1,0
5690,0.221,9795,1,0
8519,0.559,16439,2,1
6756,0.084,16115,0,1
11988,0.284,15095,1,0
6029,0.156,11348,0,1
19242,0.184,41383,1,0
5000,0.176,10729,2,0
6612,0.241,5000,2,0
22893,0.117,26258,2,0
7961,0.201,5000,0,1
5128,0.048,8072,2,1
11042,0.42,24478,1,1
7803,0.109,16475,2,0
6516,0.209,13707,1,0
5721,0.345,6516,1,1
39505,0.784,19645,1,1
8727,0.072,6650,0,0
5000,0.098,9042,2,0
20886,0.772,14225,1,1
13433,0.183,8909,0,1
6746,0.049,7709,0,0
6207,0.305,5000,1,1
13859,0.243,15142,0,0
8747,0.265,21312,1,1
5000,0.23,5000,1,1
24188,0.24,51862,0,1
7966,0.595,19809,0,1
20905,0.201,27521,1,0
18755,0.068,44644,1,0
5999,0.431,5690,0,1
16590,0.075,40859,0,1
7145,0.181,15786,1,0
5000,0.402,11289,0,1
8004,0.331,5393,2,0
12074,0.093,26890,2,0
7852,0.112,18672,1,0
8488,0.256,17995,1,1
17531,0.404,10376,2,1
10438,0.546,6033,1,0
6492,0.236,7472,2,0
14058,0.466,26435,2,0
10925,0.496,5000,0,1
5000,0.383,11981,2,0
12260,0.073,18433,1,1
12039,0.177,13876,1,0
9997,0.197,15781,0,1
15457,0.477,29417,0,1
7071,0.263,6886,1,0
11710,0.561,11843,0,1
5000,0.469,6915,1,1
12131,0.44,21919,0,1
26279,0.297,49493,2,0
6018,0.196,6502,0,0
6768,0.265,7291,2,0
6939,0.453,9874,2,0
10561,0.368,16244,0,1
5816,0.161,10259,1,0
12217,0.059,20735,2,0
15114,0.279,17869,2,0
12928,0.281,13231,0,1
5000,0.345,5233,0,0
16278,0.313,28573,0,1
15814,0.326,20710,1,0
14989,0.494,10224,0,0
11925,0.473,5000,1,0
11048,0.316,5108,1,1
16584,0.416,36846,1,0
25893,0.223,35252,2,0
6145,0.322,10942,2,0
16967,0.455,39890,0,1
9479,0.345,6305,2,0
9275,0.026,12429,1,0
5000,0.253,7660,2,0
8583,0.743,18602,1,0
6011,0.05,14948,1,0
7848,0.343,14869,2,0
5715,0.298,9989,0,1
7907,0.394,18445,0,1
8078,0.515,17437,0,1
10387,0.144,23025,2,0
5000,0.383,5000,2,0
5000,0.119,7401,2,0
11860,0.355,24239,2,0
6642,0.214,5188,2,1
16937,0.066,33502,1,1
11077,0.321,5000,0,0
13404,0.395,21553,1,1
20037,0.308,43837,1,1
8477,0.083,11069,1,0
7426,0.15,14502,2,0
15303,0.616,23167,0,1
12768,0.173,22464,0,1
9012,0.078,13383,1,1
19845,0.2,27768,1,1
8900,0.247,19291,1,0
10060,0.342,5983,1,0
10002,0.414,16282,1,1
6202,0.189,5000,0,0
10288,0.241,16275,2,0
19898,0.322,48224,2,1
12363,0.385,6427,2,0
10052,0.354,12929,2,0
9128,0.285,19024,2,0
11677,0.451,13737,1,0
14398,0.328,21492,2,0
13421,0.382,8601,1,0
8383,0.134,7281,1,0
11642,0.171,21439,2,0
12581,0.532,26924,0,1
5981,0.354,10512,0,1
10765,0.625,23227,2,0
5000,0.247,8359,1,1
12597,0.12,26473,1,0
13768,0.672,33927,2,1
14382,0.398,8254,0,1
8123,0.486,11431,2,0
11550,0.151,9226,1,0
20170,0.495,27774,2,0
20068,0.213,29081,1,0
9753,0.534,16640,1,1
10611,0.09,14033,1,0
17248,0.222,18660,2,0
5000,0.503,5000,0,1
8420,0.389,5000,2,0
19298,0.042,14811,0,0
16116,0.223,21642,2,0
11904,0.386,15198,1,0
5000,0.456,5000,1,1
9653,0.148,20531,2,0
7369,0.087,13524,2,0
11678,0.123,13087,1,0
6603,0.091,13692,1,1
5926,0.524,14681,1,0
5000,0.197,5000,0,1
18231,0.329,21174,2,0
8104,0.263,20139,1,0
10706,0.179,7382,1,0
9886,0.157,5556,2,0
5803,0.475,8671,1,0
5273,0.19,7297,2,1
5986,0.311,5000,1,0
6894,0.209,6956,1,0
11888,0.305,15214,0,1
6648,0.519,14138,1,1
23700,0.204,44709,0,1
16540,0.147,38382,2,1
14826,0.232,16283,0,0
9322,0.24,9785,1,0
21102,0.267,28966,1,1
8875,0.021,5000,2,0
9743,0.042,8139,1,0
10775,0.22,9095,2,0
14057,0.189,7426,0,1
13608,0.467,18450,0,1
7804,0.347,17962,1,0
7581,0.194,5000,0,0
13628,0.28,23437,2,0
14152,0.442,31794,1,1
8130,0.232,5087,0,1
5000,0.698,11631,2,0
8922,0.396,18906,2,0
13517,0.486,11498,1,1
24409,0.343,56170,1,0
5437,0.085,11355,1,0
7996,0.149,5068,1,1
8146,0.327,17467,2,1
19494,0.076,29994,1,0
9725,0.152,20555,0,1
6287,0.254,10670,0,1
13086,0.184,16003,1,0
8084,0.197,13439,1,0
5365,0.625,9314,0,1
6333,0.161,12724,1,0
23553,0.41,50508,1,1
11993,0.481,21500,0,1
10445,0.23,25885,0,0
8734,0.384,17774,2,1
11453,0.162,26488,2,0
11385,0.56,12193,2,0
11453,0.409,12187,1,0
10482,0.224,12168,2,0
15281,0.024,20223,0,0
10012,0.392,24218,1,1
6069,0.12,5000,2,0
7286,0.223,10541,0,1
5000,0.388,5000,1,1
27266,0.23,57337,2,0
15235,0.384,7090,2,0
6535,0.263,8860,0,1
8596,0.2,10564,1,0
7198,0.037,5000,1,0
21402,0.445,25492,2,0
5000,0.325,10494,2,0
10480,0.587,7217,1,1
9374,0.053,23111,2,0
14964,0.128,7822,1,0
9395,0.259,9462,2,0
5000,0.197,10136,1,1
8729,0.189,10045,2,0
6087,0.121,8575,1,1
10298,0.292,8156,1,0
20273,0.352,38571,1,1
5000,0.222,5000,2,0
6633,0.525,14476,1,1
7507,0.386,11508,0,1
8177,0.172,12684,2,1
14329,0.176,33822,1,0
9074,0.195,18360,1,0
12184,0.326,23888,2,1
7238,0.253,15937,1,0
11102,0.245,6581,0,0
14601,0.404,28103,0,1
6862,0.548,6105,2,0
14627,0.547,14481,1,1
10159,0.216,5000,0,1
16692,0.349,38006,1,1
8948,0.409,17469,1,0
11975,0.19,8293,2,0
9698,0.426,10557,2,0
9432,0.334,13279,1,0
11265,0.362,16190,1,0
12944,0.477,21369,1,0
5298,0.534,7373,1,1
20268,0.253,35716,1,1
5000,0.343,11280,1,1
7027,0.406,8685,1,1
9441,0.276,21159,2,0
12163,0.101,10474,0,1
21765,0.215,14254,1,0
5000,0.12,5000,2,0
7678,0.153,6402,0,0
5000,0.244,12343,1,0
10054,0.358,12067,2,0
11337,0.266,20045,1,1
21925,0.296,40818,2,0
10512,0.343,14033,2,0
16680,0.13,14503,1,0
13252,0.562,17492,0,1
7961,0.13,11105,1,0
5000,0.053,12017,2,0
11355,0.524,18102,2,0
5000,0.188,12183,1,0
18912,0.256,30470,2,0
9126,0.284,6429,2,0
17990,0.153,21717,0,1
7784,0.17,16066,1,0
11321,0.156,14552,2,0
10989,0.376,6697,1,0
9676,0.072,5823,1,0
7971,0.186,7157,2,0
12042,0.166,19100,2,0
6228,0.31,13350,1,1
5406,0.184,8221,1,1
18424,0.436,36235,1,1
14236,0.083,24996,1,0
10228,0.006,15349,2,0
22755,0.298,19367,1,0
8656,0.251,19518,0,0
19174,0.302,18772,0,1
10805,0.255,10058,0,1
5929,0.005,5581,1,0
24934,0.268,14984,1,0
16241,0.37,23504,0,1
9316,0.278,10134,1,0
14236,0.332,21299,2,0
8088,0.251,10931,0,0
14981,0.075,22345,1,0
5000,0.427,5125,1,0
5943,0.4,12551,1,0
16149,0.043,24576,1,0
8735,0.542,7317,1,1
10979,0.128,25184,0,0
5047,0.402,5000,1,1
24932,0.174,48374,1,0
17948,0.363,32751,0,1
8952,0.558,5000,2,0
8084,0.484,18538,2,0
16560,0.064,17625,1,0
26668,0.284,52160,1,1
15944,0.394,15652,2,0
29316,0.342,44090,0,0
6240,0.397,15238,2,1
6570,0.107,11055,1,1
5461,0.553,5583,1,0
12343,0.294,16819,2,0
10805,0.23,19662,1,1
9173,0.331,12245,1,0
14833,0.051,34303,1,0
18327,0.199,40717,2,0
5000,0.122,5000,1,1
7343,0.31,15041,0,0
14914,0.535,35482,1,1
7833,0.308,8346,0,1
6640,0.312,5977,0,0
16469,0.4,6919,0,0
5193,0.022,5000,2,0
8511,0.087,20580,2,0
11664,0.722,14246,1,0
7428,0.185,9013,1,0
14640,0.275,14055,1,0
7446,0.215,5544,0,1
20016,0.581,29393,2,1
9294,0.568,17832,1,1
13844,0.33,21551,0,0
14371,0.307,6818,1,0
7231,0.194,15094,1,1
5000,0.223,11781,2,0
11853,0.352,15703,2,0
10261,0.166,12001,0,1
13067,0.314,11534,2,0
8837,0.11,9137,0,1
7980,0.467,13992,0,1
27017,0.31,54502,0,1
5000,0.37,5488,0,0
14285,0.547,15903,0,1
7425,0.121,10004,0,1
8367,0.2,6337,2,0
8446,0.152,19823,1,1
6622,0.511,12460,1,1
13168,0.233,17258,1,0
19837,0.204,13028,2,0
12519,0.466,27323,1,1
10422,0.32,14755,1,0
6043,0.378,12531,2,0
12815,0.084,6024,1,0
29090,0.408,28353,1,0
8181,0.478,13961,1,1
8200,0.29,11683,0,1
7476,0.239,7622,1,1
7748,0.513,6372,2,0
5000,0.609,5169,1,1
12118,0.313,23739,2,0
6484,0.309,5095,1,0
5000,0.155,8235,1,0
14423,0.425,18602,1,0
5761,0.228,11537,0,0
8355,0.382,6879,1,1
20603,0.236,19927,2,0
5000,0.381,6186,1,0
5000,0.45,5000,1,0
11323,0.096,15496,1,0
17583,0.192,22396,0,0
5000,0.124,12395,1,0
12134,0.537,19987,1,0
13233,0.269,7223,0,1
5000,0.152,6829,2,0
14753,0.319,33119,1,1
15341,0.288,34060,1,1
8468,0.615,20491,2,0
18511,0.421,42168,0,1
17469,0.312,13455,1,0
10420,0.076,5000,1,0
7897,0.388,13379,2,1
6085,0.12,11410,1,0
9712,0.318,6561,2,0
13159,0.295,9874,1,0
8416,0.467,20387,2,0
5000,0.291,11910,2,0
18664,0.37,13618,2,0
10884,0.448,9999,1,0
8186,0.508,18610,1,1
15192,0.062,19955,2,0
21211,0.308,44034,1,0
5000,0.83,6157,1,1
12297,0.373,23935,0,1
5000,0.183,6166,2,0
12702,0.392,29066,2,0
10550,0.159,11434,2,0
13600,0.485,20381,2,0
7710,0.213,11532,2,1
5000,0.214,8813,0,1
7901,0.319,8249,2,0
12129,0.444,21222,2,0
16443,0.295,11447,2,0
5508,0.524,12541,1,0
16539,0.143,11623,2,1
7158,0.535,15495,0,0
11863,0.09,22014,0,1
7669,0.207,8561,2,0
10840,0.054,11790,1,0
15458,0.542,37544,0,1
5358,0.181,5000,1,1
7044,0.577,13513,2,0
10856,0.529,8529,2,1
32885,0.406,75680,0,0
6427,0.121,12586,1,0
27448,0.089,64742,2,0
26962,0.182,60561,2,0
9427,0.192,14649,1,1
8526,0.424,6136,1,0
7002,0.626,6057,1,1
9565,0.049,7880,1,0
5000,0.082,5000,0,1
9526,0.61,13342,1,1
20919,0.313,46490,1,0
7291,0.559,5000,1,1
8774,0.235,7904,1,0
5000,0.099,8266,2,1
11932,0.183,26456,0,1
11296,0.026,11575,1,0
10217,0.187,12294,1,0
8880,0.589,10515,1,0
8549,0.277,8692,1,0
12720,0.358,23753,1,0
9755,0.258,17337,1,1
11585,0.09,25150,2,0
11020,0.547,25643,1,1
17356,0.534,39763,0,0
13884,0.34,21302,2,0
10899,0.135,8609,0,1
21146,0.171,18323,1,1
12211,0.301,20021,1,1
19005,0.654,44256,2,0
13406,0.24,20295,1,0
5000,0.127,11825,1,1
19004,0.752,18067,1,1
10589,0.097,6155,1,0
9643,0.271,19983,2,0
11392,0.195,25594,0,0
8329,0.153,11169,2,0
11086,0.26,6819,1,0
7361,0.187,5000,2,1
18716,0.357,9945,1,0
9350,0.105,12362,2,1
8173,0.222,7300,2,1
6232,0.507,8538,1,0
11320,0.194,16141,1,0
10867,0.32,14801,2,0
12018,0.258,20453,1,1
5921,0.14,10817,2,0
5000,0.173,6157,2,0
13531,0.134,14990,0,1
20791,0.466,24402,0,1
5924,0.338,5000,2,0
21910,0.365,23563,2,0
11406,0.37,9351,1,1
9862,0.233,9968,0,0
8113,0.349,15416,2,0
5000,0.198,12379,2,0
16217,0.314,37940,2,0
6715,0.514,14273,0,1
6701,0.134,13055,0,1
16251,0.117,38750,1,0
5000,0.145,9896,2,0
5000,0.126,6945,2,0
9807,0.38,16308,1,0
11460,0.153,11943,0,0
12611,0.32,5132,0,0
8510,0.462,9724,2,0
35072,0.279,43846,1,1
8831,0.263,17128,2,0
8818,0.103,19439,1,0
6644,0.405,16089,0,1
10529,0.388,11990,1,1
13460,0.119,32445,1,0
18066,0.197,37554,1,0
5000,0.112,5000,2,0
8751,0.145,14440,1,0
12373,0.444,14450,2,0
13273,0.174,6257,0,1
9929,0.489,15054,1,0
12980,0.094,21133,1,0
6604,0.29,6140,0,0
21567,0.224,51196,1,0
16257,0.312,27344,2,0
5051,0.517,5000,0,1
5781,0.086,11069,0,0
5863,0.372,8491,1,0
13890,0.093,19360,2,0
5206,0.224,11206,2,0
8387,0.328,5788,2,0
12423,0.239,17779,1,0
9575,0.016,19529,0,1
11264,0.677,20128,0,1
5808,0.25,5000,1,0
13325,0.601,27365,2,0
7283,0.418,17362,1,0
8414,0.029,15817,1,0
11146,0.41,24961,1,0
10420,0.071,12063,1,0
10016,0.507,11381,2,0
6800,0.047,7302,2,0
8520,0.294,16558,0,0
9907,0.447,23564,2,0
5000,0.203,11296,1,1
7853,0.023,5618,2,0
12014,0.471,20602,1,1
5225,0.153,13019,1,0
17646,0.252,18004,1,0
18672,0.474,32360,2,0
5310,0.109,12234,0,0
19512,0.347,44665,1,1
9211,0.045,9903,1,1
12200,0.324,7286,2,0
7720,0.068,13562,0,1
15701,0.334,37505,1,1
12125,0.428,17784,1,1
6587,0.342,8966,1,1
5526,0.467,12238,0,1
5000,0.238,6458,1,1
10872,0.245,19895,0,1
13177,0.551,16025,2,1
13704,0.5,16335,0,1
9330,0.136,7411,2,0
5549,0.316,5000,1,0
7037,0.314,15895,0,1
17609,0.137,13745,0,1
7767,0.438,5000,1,0
10632,0.28,17255,1,1
5780,0.314,8939,1,0
11711,0.556,18647,0,1
7872,0.558,10888,1,0
